Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
13157,4,13,658.75,0,Potential Loyalists
13158,5,10,444.13,0,Potential Loyalists
13159,178,7,355.46,4,At-Risk / Churning
13160,126,11,478.25,4,At-Risk / Churning
13161,249,1,46.849999999999994,1,Lapsed / Dormant
13162,319,1,15.700000000000001,1,Lapsed / Dormant
13163,1,30,4109.2,2,High-Value Loyalists
13164,3,27,3508.51,2,High-Value Loyalists
13165,284,1,23.01,1,Lapsed / Dormant
13166,183,6,329.41999999999996,4,At-Risk / Churning
13167,161,8,266.65,4,At-Risk / Churning
13168,10,3,85.72999999999999,3,New / Low-Engagement Customers
13169,14,6,109.96,3,New / Low-Engagement Customers
13170,1,21,3006.7200000000003,2,High-Value Loyalists
13171,1,10,175.93,0,Potential Loyalists
13172,8,5,91.43,3,New / Low-Engagement Customers
13173,1,18,2332.9900000000002,2,High-Value Loyalists
13174,5,6,330.82,0,Potential Loyalists
13175,211,7,351.34,4,At-Risk / Churning
13176,5,8,383.88,0,Potential Loyalists
13177,1,11,614.96,0,Potential Loyalists
13178,18,9,127.36,0,Potential Loyalists
13179,1,14,692.6,0,Potential Loyalists
13180,2,7,436.43,0,Potential Loyalists
13181,289,1,48.989999999999995,1,Lapsed / Dormant
13182,139,9,436.70000000000005,4,At-Risk / Churning
13183,1,26,3320.1,2,High-Value Loyalists
13184,328,1,45.36,1,Lapsed / Dormant
13185,196,5,264.19,4,At-Risk / Churning
13186,26,1,57.95,3,New / Low-Engagement Customers
13187,24,7,421.24,0,Potential Loyalists
13188,3,16,2140.29,2,High-Value Loyalists
13189,1,28,4067.14,2,High-Value Loyalists
13190,6,9,531.55,0,Potential Loyalists
13191,204,1,36.2,1,Lapsed / Dormant
13192,25,1,40.04,3,New / Low-Engagement Customers
13193,303,1,16.919999999999998,1,Lapsed / Dormant
13194,26,1,45.48,3,New / Low-Engagement Customers
13195,29,1,32.2,3,New / Low-Engagement Customers
13196,17,1,20.55,3,New / Low-Engagement Customers
13197,2,8,157.68,0,Potential Loyalists
13198,2,8,127.35,0,Potential Loyalists
13199,6,7,95.92999999999999,0,Potential Loyalists
13200,126,14,753.62,4,At-Risk / Churning
13201,1,17,2336.2,2,High-Value Loyalists
13202,327,1,8.370000000000001,1,Lapsed / Dormant
13203,4,6,380.39,0,Potential Loyalists
13204,21,6,285.65,0,Potential Loyalists
13205,184,15,691.0699999999999,4,At-Risk / Churning
13206,228,1,55.18,1,Lapsed / Dormant
13207,46,4,76.65,3,New / Low-Engagement Customers
13208,4,13,672.51,0,Potential Loyalists
13209,2,8,607.08,0,Potential Loyalists
13210,2,24,2952.76,2,High-Value Loyalists
13211,7,3,115.86,3,New / Low-Engagement Customers
13212,3,3,117.66,3,New / Low-Engagement Customers
13213,2,8,343.71000000000004,0,Potential Loyalists
13214,134,12,531.69,4,At-Risk / Churning
13215,127,12,650.37,4,At-Risk / Churning
13216,121,15,763.23,4,At-Risk / Churning
13217,4,3,108.62,3,New / Low-Engagement Customers
13218,229,1,28.32,1,Lapsed / Dormant
13219,1,27,3613.76,2,High-Value Loyalists
13220,5,6,329.19,0,Potential Loyalists
13221,9,3,55.3,3,New / Low-Engagement Customers
13222,31,1,51.83,3,New / Low-Engagement Customers
13223,1,28,3788.66,2,High-Value Loyalists
13224,6,1,40.95,3,New / Low-Engagement Customers
13225,133,12,623.3,4,At-Risk / Churning
13226,141,7,316.68,4,At-Risk / Churning
13227,132,12,464.03,4,At-Risk / Churning
13228,10,9,142.57,0,Potential Loyalists
13229,7,11,612.83,0,Potential Loyalists
13230,1,17,2486.68,2,High-Value Loyalists
13231,208,1,44.2,1,Lapsed / Dormant
13232,4,10,546.19,0,Potential Loyalists
13233,1,18,2449.3,2,High-Value Loyalists
13234,365,1,39.68,1,Lapsed / Dormant
13235,5,9,130.88,0,Potential Loyalists
13236,10,13,849.59,0,Potential Loyalists
13237,241,1,15.06,1,Lapsed / Dormant
13238,1,28,4008.7,2,High-Value Loyalists
13239,8,10,516.75,0,Potential Loyalists
13240,158,9,382.36,4,At-Risk / Churning
13241,303,1,10.86,1,Lapsed / Dormant
13242,1,10,624.35,0,Potential Loyalists
13243,6,11,646.22,0,Potential Loyalists
13244,122,14,631.79,4,At-Risk / Churning
13245,1,2,101.19,3,New / Low-Engagement Customers
13246,1,11,716.05,0,Potential Loyalists
13247,130,8,418.42,4,At-Risk / Churning
13248,196,1,34.33,1,Lapsed / Dormant
13249,29,1,56.42,3,New / Low-Engagement Customers
13250,15,1,36.739999999999995,3,New / Low-Engagement Customers
13251,129,12,534.19,4,At-Risk / Churning
13252,1,28,4066.89,2,High-Value Loyalists
13253,1,23,3484.47,2,High-Value Loyalists
13254,9,2,97.9,3,New / Low-Engagement Customers
13255,30,1,50.540000000000006,3,New / Low-Engagement Customers
13256,247,1,11.58,1,Lapsed / Dormant
13257,13,8,142.19,0,Potential Loyalists
13258,207,8,308.14,4,At-Risk / Churning
13259,3,8,365.4,0,Potential Loyalists
13260,20,6,90.1,3,New / Low-Engagement Customers
13261,14,8,361.56,0,Potential Loyalists
13262,215,1,10.44,1,Lapsed / Dormant
13263,1,23,2546.55,2,High-Value Loyalists
13264,29,1,70.59,3,New / Low-Engagement Customers
13265,15,1,38.400000000000006,3,New / Low-Engagement Customers
13266,1,8,486.96999999999997,0,Potential Loyalists
13267,355,1,54.83,1,Lapsed / Dormant
13268,1,20,2615.64,2,High-Value Loyalists
13269,6,12,556.41,0,Potential Loyalists
13270,10,7,91.23,0,Potential Loyalists
13271,134,14,662.43,4,At-Risk / Churning
13272,7,9,517.89,0,Potential Loyalists
13273,171,8,444.63,4,At-Risk / Churning
13274,252,1,43.31999999999999,1,Lapsed / Dormant
13275,3,14,758.25,0,Potential Loyalists
13276,18,5,79.37,3,New / Low-Engagement Customers
13277,3,9,568.28,0,Potential Loyalists
13278,198,1,26.019999999999996,1,Lapsed / Dormant
13279,194,1,23.759999999999998,1,Lapsed / Dormant
13280,1,11,631.01,0,Potential Loyalists
13281,18,5,91.98,3,New / Low-Engagement Customers
13282,1,19,2829.11,2,High-Value Loyalists
13283,11,7,125.71,0,Potential Loyalists
13284,1,29,3590.05,2,High-Value Loyalists
13285,4,2,68.46,3,New / Low-Engagement Customers
13286,124,13,668.0600000000001,4,At-Risk / Churning
13287,353,1,42.33,1,Lapsed / Dormant
13288,125,9,460.58,4,At-Risk / Churning
13289,13,8,139.38,0,Potential Loyalists
13290,6,8,449.44,0,Potential Loyalists
13291,238,1,57.66,1,Lapsed / Dormant
13292,2,22,2745.44,2,High-Value Loyalists
13293,223,5,303.78999999999996,4,At-Risk / Churning
13294,7,4,40.89,3,New / Low-Engagement Customers
13295,124,13,659.95,4,At-Risk / Churning
13296,8,6,352.2,0,Potential Loyalists
13297,4,16,2347.34,2,High-Value Loyalists
13298,121,11,595.9699999999999,4,At-Risk / Churning
13299,1,7,430.56,0,Potential Loyalists
13300,4,13,725.26,0,Potential Loyalists
13301,137,8,407.03000000000003,4,At-Risk / Churning
13302,4,7,309.67,0,Potential Loyalists
13303,5,9,126.71000000000001,0,Potential Loyalists
13304,1,25,3609.64,2,High-Value Loyalists
13305,6,12,713.14,0,Potential Loyalists
13306,185,14,773.8100000000001,4,At-Risk / Churning
13307,270,1,57.84,1,Lapsed / Dormant
13308,25,2,100.29,3,New / Low-Engagement Customers
13309,354,1,57.39,1,Lapsed / Dormant
13310,31,1,40.12,3,New / Low-Engagement Customers
13311,2,9,174.14,0,Potential Loyalists
13312,2,11,566.16,0,Potential Loyalists
13313,131,7,406.8,4,At-Risk / Churning
13314,23,1,29.14,3,New / Low-Engagement Customers
13315,20,7,115.34,0,Potential Loyalists
13316,149,8,377.46999999999997,4,At-Risk / Churning
13317,121,8,346.32,4,At-Risk / Churning
13318,1,3,159.17000000000002,3,New / Low-Engagement Customers
13319,1,16,1781.29,2,High-Value Loyalists
13320,123,14,625.3,4,At-Risk / Churning
13321,126,6,280.77,4,At-Risk / Churning
13322,14,1,53.06,3,New / Low-Engagement Customers
13323,137,9,558.21,4,At-Risk / Churning
13324,8,14,881.9,0,Potential Loyalists
13325,23,1,67.69,3,New / Low-Engagement Customers
13326,127,15,677.36,4,At-Risk / Churning
13327,4,12,637.03,0,Potential Loyalists
13328,13,5,94.31,3,New / Low-Engagement Customers
13329,149,6,274.65999999999997,4,At-Risk / Churning
13330,154,9,393.41,4,At-Risk / Churning
13331,122,9,537.39,4,At-Risk / Churning
13332,17,1,66.75,3,New / Low-Engagement Customers
13333,1,28,3973.22,2,High-Value Loyalists
13334,2,23,3039.92,2,High-Value Loyalists
13335,8,9,583.21,0,Potential Loyalists
13336,9,7,109.72,0,Potential Loyalists
13337,3,3,111.87,3,New / Low-Engagement Customers
13338,9,7,367.03,0,Potential Loyalists
13339,26,2,94.97999999999999,3,New / Low-Engagement Customers
13340,5,10,515.78,0,Potential Loyalists
13341,5,9,155.28,0,Potential Loyalists
13342,2,5,79.26,3,New / Low-Engagement Customers
13343,6,12,645.68,0,Potential Loyalists
13344,138,5,269.37,4,At-Risk / Churning
13345,10,1,62.72,3,New / Low-Engagement Customers
13346,10,13,842.62,0,Potential Loyalists
13347,201,6,264.24,4,At-Risk / Churning
13348,128,14,710.97,4,At-Risk / Churning
13349,10,8,118.57000000000001,0,Potential Loyalists
13350,28,1,67.62,3,New / Low-Engagement Customers
13351,3,6,91.74,3,New / Low-Engagement Customers
13352,3,9,518.15,0,Potential Loyalists
13353,340,1,26.3,1,Lapsed / Dormant
13354,132,5,316.65,4,At-Risk / Churning
13355,1,16,2058.4,2,High-Value Loyalists
13356,140,10,479.67,4,At-Risk / Churning
13357,1,30,4255.55,2,High-Value Loyalists
13358,20,4,65.48,3,New / Low-Engagement Customers
13359,15,1,47.45,3,New / Low-Engagement Customers
13360,159,9,465.36,4,At-Risk / Churning
13361,2,13,623.37,0,Potential Loyalists
13362,143,5,232.44,4,At-Risk / Churning
13363,9,2,30.08,3,New / Low-Engagement Customers
13364,16,6,106.61,3,New / Low-Engagement Customers
13365,20,3,92.71,3,New / Low-Engagement Customers
13366,23,6,375.51,0,Potential Loyalists
13367,3,14,649.73,0,Potential Loyalists
13368,14,7,144.2,0,Potential Loyalists
13369,146,10,412.99,4,At-Risk / Churning
13370,309,1,12.66,1,Lapsed / Dormant
13371,52,5,79.53,3,New / Low-Engagement Customers
13372,3,14,753.86,0,Potential Loyalists
13373,252,1,19.91,1,Lapsed / Dormant
13374,138,9,484.96,4,At-Risk / Churning
13375,13,7,357.37,0,Potential Loyalists
13376,4,8,400.94,0,Potential Loyalists
13377,295,1,38.849999999999994,1,Lapsed / Dormant
13378,163,8,444.24,4,At-Risk / Churning
13379,243,1,16.02,1,Lapsed / Dormant
13380,12,4,52.519999999999996,3,New / Low-Engagement Customers
13381,20,8,152.69,0,Potential Loyalists
13382,1,3,135.23000000000002,3,New / Low-Engagement Customers
13383,21,6,76.38,3,New / Low-Engagement Customers
13384,2,6,90.94,0,Potential Loyalists
13385,5,2,94.08,3,New / Low-Engagement Customers
13386,2,9,504.56,0,Potential Loyalists
13387,18,3,127.97999999999999,3,New / Low-Engagement Customers
13388,1,9,492.44,0,Potential Loyalists
13389,155,5,213.70000000000002,4,At-Risk / Churning
13390,4,14,720.75,0,Potential Loyalists
13391,140,15,757.62,4,At-Risk / Churning
13392,164,9,467.01,4,At-Risk / Churning
13393,7,3,91.02,3,New / Low-Engagement Customers
13394,8,11,544.59,0,Potential Loyalists
13395,14,5,84.96,3,New / Low-Engagement Customers
13396,10,3,150.36,3,New / Low-Engagement Customers
13397,124,11,588.61,4,At-Risk / Churning
13398,2,19,2646.27,2,High-Value Loyalists
13399,20,8,167.38,0,Potential Loyalists
13400,122,5,219.24,4,At-Risk / Churning
13401,317,1,54.36,1,Lapsed / Dormant
13402,9,11,682.44,0,Potential Loyalists
13403,1,17,2063.59,2,High-Value Loyalists
13404,16,2,89.88,3,New / Low-Engagement Customers
13405,14,12,596.68,0,Potential Loyalists
13406,9,2,50.25,3,New / Low-Engagement Customers
13407,11,10,567.77,0,Potential Loyalists
13408,15,2,86.91,3,New / Low-Engagement Customers
13409,329,1,42.800000000000004,1,Lapsed / Dormant
13410,123,13,717.85,4,At-Risk / Churning
13411,129,6,334.56,4,At-Risk / Churning
13412,1,10,666.92,0,Potential Loyalists
13413,11,6,284.93,0,Potential Loyalists
13414,1,6,413.5,0,Potential Loyalists
13415,1,9,157.99,0,Potential Loyalists
13416,8,3,159.8,3,New / Low-Engagement Customers
13417,134,13,693.95,4,At-Risk / Churning
13418,1,2,128.27,3,New / Low-Engagement Customers
13419,201,1,29.189999999999998,1,Lapsed / Dormant
13420,17,10,143.11,0,Potential Loyalists
13421,31,7,74.62,3,New / Low-Engagement Customers
13422,8,11,558.86,0,Potential Loyalists
13423,339,1,28.12,1,Lapsed / Dormant
13424,133,7,326.48,4,At-Risk / Churning
13425,27,6,77.76,3,New / Low-Engagement Customers
13426,160,10,425.89,4,At-Risk / Churning
13427,17,1,41.4,3,New / Low-Engagement Customers
13428,1,6,249.72,0,Potential Loyalists
13429,10,13,800.26,0,Potential Loyalists
13430,133,9,434.6,4,At-Risk / Churning
13431,5,1,19.38,3,New / Low-Engagement Customers
13432,10,2,43.86,3,New / Low-Engagement Customers
13433,8,13,801.5,0,Potential Loyalists
13434,1,16,2249.72,2,High-Value Loyalists
13435,6,10,462.64,0,Potential Loyalists
13436,9,9,425.13,0,Potential Loyalists
13437,198,7,402.09,4,At-Risk / Churning
13438,3,3,118.62,3,New / Low-Engagement Customers
13439,1,25,3419.33,2,High-Value Loyalists
13440,1,28,3856.57,2,High-Value Loyalists
13441,131,7,331.51,4,At-Risk / Churning
13442,15,8,146.32,0,Potential Loyalists
13443,130,9,431.59000000000003,4,At-Risk / Churning
13444,5,7,470.42,0,Potential Loyalists
13445,26,7,106.23,3,New / Low-Engagement Customers
13446,162,7,419.47,4,At-Risk / Churning
13447,136,10,497.37,4,At-Risk / Churning
13448,5,7,455.55,0,Potential Loyalists
13449,18,1,54.87,3,New / Low-Engagement Customers
13450,157,12,691.74,4,At-Risk / Churning
13451,19,4,81.82,3,New / Low-Engagement Customers
13452,18,8,381.58,0,Potential Loyalists
13453,62,5,84.33,3,New / Low-Engagement Customers
13454,173,14,709.34,4,At-Risk / Churning
13455,266,1,34.580000000000005,1,Lapsed / Dormant
13456,134,7,310.25,4,At-Risk / Churning
13457,2,12,654.33,0,Potential Loyalists
13458,8,2,91.45000000000002,3,New / Low-Engagement Customers
13459,7,12,819.71,0,Potential Loyalists
13460,147,12,636.06,4,At-Risk / Churning
13461,308,1,37.260000000000005,1,Lapsed / Dormant
13462,1,17,2396.09,2,High-Value Loyalists
13463,121,14,756.6899999999999,4,At-Risk / Churning
13464,22,1,65.87,3,New / Low-Engagement Customers
13465,17,6,111.92999999999999,3,New / Low-Engagement Customers
13466,195,7,356.52,4,At-Risk / Churning
13467,121,15,633.43,4,At-Risk / Churning
13468,133,15,842.04,4,At-Risk / Churning
13469,134,12,606.04,4,At-Risk / Churning
13470,155,14,756.83,4,At-Risk / Churning
13471,4,11,680.3,0,Potential Loyalists
13472,1,17,2142.84,2,High-Value Loyalists
13473,184,7,330.26,4,At-Risk / Churning
13474,1,12,656.8,0,Potential Loyalists
13475,5,6,268.88,0,Potential Loyalists
13476,304,1,32.6,1,Lapsed / Dormant
13477,236,1,27.04,1,Lapsed / Dormant
13478,12,9,522.88,0,Potential Loyalists
13479,19,8,109.3,0,Potential Loyalists
13480,7,8,379.49,0,Potential Loyalists
13481,129,11,566.17,4,At-Risk / Churning
13482,245,1,38.96,1,Lapsed / Dormant
13483,2,10,585.82,0,Potential Loyalists
13484,31,5,86.63,3,New / Low-Engagement Customers
13485,36,7,411.37,4,At-Risk / Churning
13486,1,8,107.84,0,Potential Loyalists
13487,5,3,140.94,3,New / Low-Engagement Customers
13488,3,9,175.37,0,Potential Loyalists
13489,3,3,158.48,3,New / Low-Engagement Customers
13490,11,10,155.16,0,Potential Loyalists
13491,23,10,219.35,0,Potential Loyalists
13492,1,11,555.47,0,Potential Loyalists
13493,1,29,4024.67,2,High-Value Loyalists
13494,2,8,140.11,0,Potential Loyalists
13496,1,7,438.38,0,Potential Loyalists
13497,7,13,676.78,0,Potential Loyalists
13498,22,2,84.21000000000001,3,New / Low-Engagement Customers
13499,151,12,597.62,4,At-Risk / Churning
13500,31,7,107.65,3,New / Low-Engagement Customers
13501,131,8,342.36,4,At-Risk / Churning
13502,1,17,2372.04,2,High-Value Loyalists
13503,1,2,103.84,3,New / Low-Engagement Customers
13504,132,9,478.38,4,At-Risk / Churning
13505,24,12,645.17,0,Potential Loyalists
13506,126,12,579.26,4,At-Risk / Churning
13507,1,29,3808.0,2,High-Value Loyalists
13508,203,9,465.46999999999997,4,At-Risk / Churning
13509,1,12,690.85,0,Potential Loyalists
13510,6,6,74.35,3,New / Low-Engagement Customers
13511,12,1,49.44,3,New / Low-Engagement Customers
13512,4,2,88.85,3,New / Low-Engagement Customers
13513,4,9,420.47,0,Potential Loyalists
13514,3,2,103.03999999999999,3,New / Low-Engagement Customers
13515,1,7,77.99,0,Potential Loyalists
13516,3,26,3364.79,2,High-Value Loyalists
13517,5,8,466.25,0,Potential Loyalists
13518,208,1,47.04,1,Lapsed / Dormant
13519,260,1,32.42,1,Lapsed / Dormant
13520,340,1,18.71,1,Lapsed / Dormant
13521,5,2,83.55,3,New / Low-Engagement Customers
13522,2,14,739.83,0,Potential Loyalists
13523,6,10,154.96,0,Potential Loyalists
13524,12,2,64.50999999999999,3,New / Low-Engagement Customers
13525,343,1,32.5,1,Lapsed / Dormant
13526,4,14,924.08,0,Potential Loyalists
13527,273,1,34.0,1,Lapsed / Dormant
13528,13,6,353.14,0,Potential Loyalists
13529,140,9,393.43,4,At-Risk / Churning
13530,38,7,116.94,4,At-Risk / Churning
13531,14,7,117.3,0,Potential Loyalists
13532,1,20,2485.13,2,High-Value Loyalists
13533,5,10,590.4399999999999,0,Potential Loyalists
13534,1,22,2642.5299999999997,2,High-Value Loyalists
13535,11,1,52.25,3,New / Low-Engagement Customers
13536,6,10,696.42,0,Potential Loyalists
13537,4,10,636.0,0,Potential Loyalists
13538,128,13,660.32,4,At-Risk / Churning
13539,152,15,679.48,4,At-Risk / Churning
13540,123,5,229.51000000000002,4,At-Risk / Churning
13541,3,6,87.97,3,New / Low-Engagement Customers
13542,1,25,3465.14,2,High-Value Loyalists
13543,1,21,2337.93,2,High-Value Loyalists
13544,13,10,165.19,0,Potential Loyalists
13545,10,7,155.33,0,Potential Loyalists
13546,186,1,16.23,1,Lapsed / Dormant
13547,9,6,141.93,0,Potential Loyalists
13548,16,9,366.46,0,Potential Loyalists
13549,279,1,56.09,1,Lapsed / Dormant
13550,4,8,403.43,0,Potential Loyalists
13551,136,7,302.66,4,At-Risk / Churning
13552,237,1,49.47,1,Lapsed / Dormant
13553,1,17,2117.09,2,High-Value Loyalists
13554,1,3,97.09,3,New / Low-Engagement Customers
13555,1,12,588.61,0,Potential Loyalists
13556,1,20,2485.03,2,High-Value Loyalists
13557,2,10,149.56,0,Potential Loyalists
13558,5,2,67.65,3,New / Low-Engagement Customers
13559,4,7,373.47,0,Potential Loyalists
13560,8,8,470.86,0,Potential Loyalists
13561,1,23,3083.49,2,High-Value Loyalists
13562,345,1,26.14,1,Lapsed / Dormant
13563,5,5,84.51,3,New / Low-Engagement Customers
13564,156,8,493.56,4,At-Risk / Churning
13565,4,12,669.46,0,Potential Loyalists
13566,358,1,55.44,1,Lapsed / Dormant
13567,14,2,71.22,3,New / Low-Engagement Customers
13568,1,6,136.57,0,Potential Loyalists
13569,279,1,34.66,1,Lapsed / Dormant
13570,127,8,434.79,4,At-Risk / Churning
13571,2,18,2530.23,2,High-Value Loyalists
13572,17,3,97.1,3,New / Low-Engagement Customers
13573,19,1,21.25,3,New / Low-Engagement Customers
13574,2,7,390.65,0,Potential Loyalists
13575,3,8,120.2,0,Potential Loyalists
13576,13,2,116.38,3,New / Low-Engagement Customers
13577,10,7,455.34,0,Potential Loyalists
13578,9,12,735.03,0,Potential Loyalists
13579,241,1,20.18,1,Lapsed / Dormant
13580,122,12,545.81,4,At-Risk / Churning
13581,223,1,57.68,1,Lapsed / Dormant
13582,1,29,4054.8,2,High-Value Loyalists
13583,1,18,2641.33,2,High-Value Loyalists
13584,5,20,2795.72,2,High-Value Loyalists
13585,4,12,646.79,0,Potential Loyalists
13586,136,5,276.14,4,At-Risk / Churning
13587,1,7,383.12,0,Potential Loyalists
13588,1,30,3590.3199999999997,2,High-Value Loyalists
13589,8,8,409.22,0,Potential Loyalists
13590,1,8,127.76,0,Potential Loyalists
13591,3,5,84.49,3,New / Low-Engagement Customers
13592,3,26,3538.16,2,High-Value Loyalists
13593,23,1,51.66,3,New / Low-Engagement Customers
13594,1,8,484.95,0,Potential Loyalists
13595,5,8,116.46,0,Potential Loyalists
13596,142,11,513.52,4,At-Risk / Churning
13597,27,5,81.03999999999999,3,New / Low-Engagement Customers
13598,9,10,172.79,0,Potential Loyalists
13599,12,11,654.4200000000001,0,Potential Loyalists
13600,8,3,141.13,3,New / Low-Engagement Customers
13601,238,1,55.31,1,Lapsed / Dormant
13602,127,6,257.68,4,At-Risk / Churning
13603,7,10,628.8199999999999,0,Potential Loyalists
13604,26,2,39.46,3,New / Low-Engagement Customers
13605,1,8,470.94,0,Potential Loyalists
13606,141,9,499.91,4,At-Risk / Churning
13607,33,7,125.47,0,Potential Loyalists
13608,139,11,538.18,4,At-Risk / Churning
13609,1,12,657.98,0,Potential Loyalists
13610,121,8,376.21,4,At-Risk / Churning
13611,177,12,604.01,4,At-Risk / Churning
13612,205,10,550.0,4,At-Risk / Churning
13613,291,1,28.41,1,Lapsed / Dormant
13614,16,2,92.05,3,New / Low-Engagement Customers
13615,2,17,2404.93,2,High-Value Loyalists
13616,10,12,736.2,0,Potential Loyalists
13617,1,14,717.69,0,Potential Loyalists
13618,17,1,50.0,3,New / Low-Engagement Customers
13619,286,1,43.870000000000005,1,Lapsed / Dormant
13620,6,8,373.82,0,Potential Loyalists
13621,15,14,738.39,0,Potential Loyalists
13622,4,7,149.76,0,Potential Loyalists
13623,1,9,573.85,0,Potential Loyalists
13624,7,12,635.68,0,Potential Loyalists
13625,193,1,25.06,1,Lapsed / Dormant
13626,30,5,62.84,3,New / Low-Engagement Customers
13627,12,7,420.88,0,Potential Loyalists
13628,146,11,603.06,4,At-Risk / Churning
13629,9,6,93.32,3,New / Low-Engagement Customers
13630,147,6,352.03999999999996,4,At-Risk / Churning
13631,20,2,75.67,3,New / Low-Engagement Customers
13632,7,13,602.75,0,Potential Loyalists
13633,7,2,74.8,3,New / Low-Engagement Customers
13634,2,25,3785.2,2,High-Value Loyalists
13635,3,12,628.41,0,Potential Loyalists
13636,298,1,20.44,1,Lapsed / Dormant
13637,17,10,481.73,0,Potential Loyalists
13638,3,3,115.06,3,New / Low-Engagement Customers
13639,4,8,580.17,0,Potential Loyalists
13640,1,25,3520.73,2,High-Value Loyalists
13641,2,28,3850.21,2,High-Value Loyalists
13642,4,17,2155.24,2,High-Value Loyalists
13643,239,1,36.03,1,Lapsed / Dormant
13644,325,1,12.97,1,Lapsed / Dormant
13645,4,14,895.2,0,Potential Loyalists
13646,21,8,117.27,0,Potential Loyalists
13647,17,2,95.82,3,New / Low-Engagement Customers
13648,3,12,697.96,0,Potential Loyalists
13649,2,9,509.47,0,Potential Loyalists
13650,1,7,107.22,0,Potential Loyalists
13651,1,17,2287.52,2,High-Value Loyalists
13652,1,13,712.91,0,Potential Loyalists
13653,4,7,398.24,0,Potential Loyalists
13654,123,10,441.11,4,At-Risk / Churning
13655,1,10,603.78,0,Potential Loyalists
13656,2,2,79.3,3,New / Low-Engagement Customers
13657,2,25,3404.32,2,High-Value Loyalists
13658,2,9,127.31,0,Potential Loyalists
13659,4,6,326.53000000000003,0,Potential Loyalists
13660,1,10,595.77,0,Potential Loyalists
13661,329,1,37.260000000000005,1,Lapsed / Dormant
13662,20,2,72.28999999999999,3,New / Low-Engagement Customers
13663,27,3,132.82,3,New / Low-Engagement Customers
13664,3,14,784.77,0,Potential Loyalists
13665,11,11,642.75,0,Potential Loyalists
13666,1,22,3052.27,2,High-Value Loyalists
13667,7,13,650.1800000000001,0,Potential Loyalists
13668,22,1,51.84,3,New / Low-Engagement Customers
13669,125,15,682.69,4,At-Risk / Churning
13670,7,11,576.88,0,Potential Loyalists
13671,1,13,556.82,0,Potential Loyalists
13672,1,28,3947.48,2,High-Value Loyalists
13673,3,1,35.120000000000005,3,New / Low-Engagement Customers
13674,2,10,501.34999999999997,0,Potential Loyalists
13675,1,18,2360.27,2,High-Value Loyalists
13676,1,26,3942.91,2,High-Value Loyalists
13677,9,14,845.26,0,Potential Loyalists
13678,1,24,3316.64,2,High-Value Loyalists
13679,8,10,136.14,0,Potential Loyalists
13680,124,5,282.71,4,At-Risk / Churning
13681,2,9,164.37,0,Potential Loyalists
13682,6,10,165.69,0,Potential Loyalists
13683,5,7,112.33,0,Potential Loyalists
13684,1,17,2444.6,2,High-Value Loyalists
13685,1,10,165.7,0,Potential Loyalists
13686,249,1,15.68,1,Lapsed / Dormant
13687,1,12,595.31,0,Potential Loyalists
13688,1,8,433.34,0,Potential Loyalists
13689,26,4,67.89,3,New / Low-Engagement Customers
13690,13,5,84.34,3,New / Low-Engagement Customers
13691,260,1,55.52,1,Lapsed / Dormant
13692,13,10,497.29,0,Potential Loyalists
13693,15,7,378.32,0,Potential Loyalists
13694,140,14,758.76,4,At-Risk / Churning
13695,20,4,81.0,3,New / Low-Engagement Customers
13696,7,2,111.84,3,New / Low-Engagement Customers
13697,45,8,129.85999999999999,4,At-Risk / Churning
13698,140,12,527.38,4,At-Risk / Churning
13699,3,8,423.08000000000004,0,Potential Loyalists
13700,2,28,3451.3,2,High-Value Loyalists
13701,124,11,530.07,4,At-Risk / Churning
13702,155,10,483.55,4,At-Risk / Churning
13703,121,12,538.3,4,At-Risk / Churning
13704,3,8,459.65,0,Potential Loyalists
13705,14,8,116.77,0,Potential Loyalists
13706,1,13,700.56,0,Potential Loyalists
13707,291,1,47.07,1,Lapsed / Dormant
13708,161,11,532.01,4,At-Risk / Churning
13709,6,1,69.23,3,New / Low-Engagement Customers
13710,273,1,34.06,1,Lapsed / Dormant
13711,127,11,494.35,4,At-Risk / Churning
13712,130,15,794.61,4,At-Risk / Churning
13713,142,13,641.43,4,At-Risk / Churning
13714,1,26,3578.16,2,High-Value Loyalists
13715,196,1,22.29,1,Lapsed / Dormant
13716,1,20,2905.49,2,High-Value Loyalists
13717,7,14,749.8,0,Potential Loyalists
13718,163,6,296.15,4,At-Risk / Churning
13719,122,13,640.6899999999999,4,At-Risk / Churning
13720,8,7,114.67,0,Potential Loyalists
13721,138,11,473.75,4,At-Risk / Churning
13722,1,7,125.89999999999999,0,Potential Loyalists
13723,7,7,343.74,0,Potential Loyalists
13724,244,1,41.69,1,Lapsed / Dormant
13725,1,12,633.56,0,Potential Loyalists
13726,235,1,35.38,1,Lapsed / Dormant
13727,7,12,743.04,0,Potential Loyalists
13728,139,5,267.72,4,At-Risk / Churning
13729,8,3,144.58,3,New / Low-Engagement Customers
13730,138,7,323.08,4,At-Risk / Churning
13731,156,7,438.11,4,At-Risk / Churning
13732,1,17,2331.11,2,High-Value Loyalists
13733,4,14,773.6,0,Potential Loyalists
13734,15,7,140.03,0,Potential Loyalists
13735,128,5,217.14,4,At-Risk / Churning
13736,320,1,26.83,1,Lapsed / Dormant
13737,3,11,522.64,0,Potential Loyalists
13738,333,1,22.25,1,Lapsed / Dormant
13739,11,1,39.97,3,New / Low-Engagement Customers
